store_id,sku_uid,trailing_demand_rate,protection_days,service_level,dispersion_k,expected_demand_over_lead,recommended_reorder_point,textbook_reorder_point,safety_stock,recommended_cover_days
INS01,12_1014_BROWN_39,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
KOS01,12_1014_ROSE-GOLD_38,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
INS01,12_1014_BROWN_38,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
CHS01,18_1056_ANTIC-GOLD_40,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
AHS01,10_1000_ROSE-GOLD_39,1.4821428571428572,7.98,0.95,1.582,11.82,31,18,19.18,20.92
BES01,16_1042_ANTIC-GOLD_42,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
MAS01,12_1014_ANTIC-GOLD_42,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
BES01,17_1049_BROWN_40,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
CHS01,28_1126_TAN_41,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
KOS01,27_1119_ANTIC-GOLD_42,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
COS01,10_1000_WHITE_40,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
COS01,12_1014_ROSE-GOLD_40,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
PUS01,31_1147_ANTIC-GOLD_39,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
AHS01,29_1133_BROWN_40,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
SUS01,16_1042_ANTIC-GOLD_40,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
PUS01,18_1056_GREY_40,1.4464285714285714,7.98,0.95,1.582,11.54,31,18,19.46,21.43
PUS01,18_1056_GREY_41,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
BHS01,27_1119_WHITE_41,1.4821428571428572,7.98,0.95,1.582,11.82,31,18,19.18,20.92
PUS01,23_1091_BROWN_42,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
CHS01,12_1014_ROSE-GOLD_44,1.4821428571428572,7.98,0.95,1.582,11.82,31,18,19.18,20.92
BES01,33_1161_BLUE-NAVY_40,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
CHS01,18_1056_ANTIC-GOLD_39,1.4821428571428572,7.98,0.95,1.582,11.82,31,18,19.18,20.92
BES01,23_1091_BROWN_41,1.4642857142857142,7.98,0.95,1.582,11.68,31,18,19.32,21.17
HYS01,17_1049_MAROON_40,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
CHS01,26_1112_WHITE_40,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
BES01,13_1021_BROWN_41,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
INS01,12_1014_ROSE-GOLD_39,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
BHS01,16_1042_TAN_40,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
HYS01,18_1056_ANTIC-GOLD_38,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
BES01,18_1056_BLACK_40,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
BES01,21_1077_BLUE-NAVY_40,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
MAS01,12_1014_ROSE-GOLD_39,1.4285714285714286,7.98,0.95,1.582,11.39,30,17,18.61,21.0
PUS01,14_1028_NAVY_39,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
AHS01,27_1119_ANTIC-GOLD_39,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
HYS01,12_1014_BROWN_37,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
CHS01,22_1084_NAVY_40,1.4285714285714286,7.98,0.95,1.582,11.39,30,17,18.61,21.0
BHS01,29_1133_BROWN_40,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
COS01,18_1056_GREY_40,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
AHS01,33_1161_BLUE-NAVY_41,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
HYS01,10_1000_BROWN_39,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
CHS01,18_1056_BLACK_38,1.4285714285714286,7.98,0.95,1.582,11.39,30,17,18.61,21.0
MUS01,24_1098_WHITE_39,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
SUS01,27_1119_WHITE_41,1.4285714285714286,7.98,0.95,1.582,11.39,30,17,18.61,21.0
MUS01,28_1126_TAN_41,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
BES01,27_1119_ANTIC-GOLD_38,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
CHS01,25_1105_MAROON_40,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
PUS01,28_1126_TAN_40,1.3928571428571428,7.98,0.95,1.582,11.11,30,17,18.89,21.54
KOS01,27_1119_WHITE_39,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
COS01,12_1014_ROSE-GOLD_42,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
HYS01,26_1112_WHITE_38,1.4107142857142858,7.98,0.95,1.582,11.25,30,17,18.75,21.27
CHS01,22_1084_NAVY_38,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
INS01,29_1133_BROWN_41,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
PUS01,28_1126_TAN_41,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
PUS01,14_1028_ROSE-GOLD_39,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
MUS01,25_1105_MAROON_40,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
AHS01,27_1119_ANTIC-GOLD_40,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
HYS01,21_1077_MAROON_39,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
AHS01,14_1028_WHITE_40,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
AHS01,25_1105_BROWN_40,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
CHS01,14_1028_ROSE-GOLD_38,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
PUS01,16_1042_TAN_40,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
MUS01,18_1056_ANTIC-GOLD_43,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
CHS01,17_1049_MAROON_40,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
KOS01,16_1042_TAN_40,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
BES01,13_1021_BROWN_39,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
CHS01,12_1014_ANTIC-GOLD_42,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
MUS01,14_1028_WHITE_41,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
MUS01,14_1028_WHITE_42,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
HYS01,13_1021_WHITE_42,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
HYS01,17_1049_BROWN_40,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
MUS01,14_1028_NAVY_39,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
BES01,17_1049_BROWN_41,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
COS01,12_1014_ANTIC-GOLD_42,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
COS01,12_1014_BROWN_38,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
PUS01,25_1105_BROWN_40,1.3392857142857142,7.98,0.95,1.582,10.68,29,17,18.32,21.65
AHS01,17_1049_BLACK_42,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
HYS01,31_1147_ANTIC-GOLD_40,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
BES01,16_1042_TAN_39,1.375,7.98,0.95,1.582,10.97,29,17,18.03,21.09
AHS01,17_1049_BLACK_41,1.3571428571428572,7.98,0.95,1.582,10.82,29,17,18.18,21.37
KOS01,27_1119_WHITE_41,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
MAS01,12_1014_ANTIC-GOLD_40,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
PUS01,17_1049_BLACK_38,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
INS01,28_1126_BLUE-NAVY_39,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
BES01,26_1112_WHITE_40,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
BES01,28_1126_ROSE-GOLD_42,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
PUS01,28_1126_ROSE-GOLD_42,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
SUS01,26_1112_WHITE_41,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
BHS01,12_1014_ANTIC-GOLD_42,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
AHS01,22_1084_NAVY_41,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
HYS01,31_1147_ANTIC-GOLD_39,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
HYS01,17_1049_MAROON_39,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
BHS01,27_1119_WHITE_39,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
BES01,28_1126_TAN_39,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
CHS01,18_1056_BLACK_40,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
BHS01,18_1056_GREY_40,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
AHS01,31_1147_WHITE_42,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
MAS01,27_1119_WHITE_40,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
PUS01,25_1105_MAROON_41,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
PUS01,10_1000_BROWN_41,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
KOS01,18_1056_GREY_40,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
MUS01,16_1042_ANTIC-GOLD_39,1.3214285714285714,7.98,0.95,1.582,10.54,28,16,17.46,21.19
PUS01,18_1056_ANTIC-GOLD_42,1.3035714285714286,7.98,0.95,1.582,10.4,28,16,17.6,21.48
BHS01,29_1133_BROWN_41,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
CHS01,30_1140_WHITE_41,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
BES01,23_1091_BLACK_40,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
PUS01,22_1084_NAVY_40,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
CHS01,33_1161_ROSE-GOLD_41,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
BES01,29_1133_BROWN_41,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
MUS01,25_1105_BROWN_41,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
HYS01,13_1021_BROWN_38,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
AHS01,25_1105_BLACK_41,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
AHS01,18_1056_GREY_39,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
MUS01,17_1049_MAROON_40,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
CHS01,16_1042_ANTIC-GOLD_40,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
HYS01,14_1028_WHITE_40,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
HYS01,21_1077_MAROON_42,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
SUS01,26_1112_WHITE_42,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
SUS01,33_1161_BLUE-NAVY_41,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
SUS01,31_1147_ANTIC-GOLD_41,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
BES01,33_1161_BLUE-NAVY_41,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
HYS01,28_1126_TAN_38,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
AHS01,25_1105_BLACK_39,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
HYS01,17_1049_BROWN_41,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
AHS01,33_1161_BLUE-NAVY_39,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
PUS01,17_1049_BLACK_42,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
PUS01,18_1056_ANTIC-GOLD_40,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
KOS01,17_1049_BLACK_39,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
PUS01,11_1007_BLACK_40,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
COS01,12_1014_BROWN_41,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
MUS01,29_1133_BROWN_39,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
BHS01,29_1133_BROWN_42,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
COS01,28_1126_BLUE-NAVY_42,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
MUS01,17_1049_BLACK_41,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
PUS01,17_1049_BLACK_41,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
AHS01,31_1147_WHITE_40,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
MUS01,13_1021_BROWN_42,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
MUS01,13_1021_BROWN_41,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
KOS01,29_1133_BROWN_42,1.2857142857142858,7.98,0.95,1.582,10.26,27,16,16.740000000000002,21.0
CHS01,28_1126_TAN_40,1.25,7.98,0.95,1.582,9.97,27,16,17.03,21.6
PUS01,25_1105_BLACK_40,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
MUS01,16_1042_TAN_39,1.2678571428571428,7.98,0.95,1.582,10.11,27,16,16.89,21.3
HYS01,23_1091_BROWN_39,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
HYS01,18_1056_BLACK_42,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
CHS01,17_1049_MAROON_42,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
AHS01,18_1056_GREY_41,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
INS01,12_1014_ROSE-GOLD_38,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
HYS01,31_1147_MAROON_39,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
MUS01,14_1028_ROSE-GOLD_42,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
BHS01,12_1014_ANTIC-GOLD_39,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
KOS01,33_1161_BLUE-NAVY_41,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
CHS01,28_1126_ROSE-GOLD_38,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
BES01,18_1056_ANTIC-GOLD_39,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
KOS01,33_1161_BLUE-NAVY_40,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
BES01,18_1056_ANTIC-GOLD_38,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
PUS01,21_1077_BLUE-NAVY_42,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
AHS01,14_1028_NAVY_40,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
MUS01,24_1098_WHITE_42,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
AHS01,14_1028_NAVY_42,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
HYS01,23_1091_BLACK_39,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
SUS01,31_1147_ANTIC-GOLD_39,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
KOS01,29_1133_BROWN_39,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
COS01,18_1056_ANTIC-GOLD_41,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
KOS01,16_1042_BLUE-NAVY_40,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
BES01,11_1007_TAN_42,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
AHS01,33_1161_BLUE-NAVY_40,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
SUS01,12_1014_ANTIC-GOLD_43,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
INS01,27_1119_ANTIC-GOLD_42,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
MAS01,28_1126_TAN_40,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
MUS01,27_1119_WHITE_42,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
BHS01,16_1042_BLUE-NAVY_39,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
CHS01,12_1014_ROSE-GOLD_38,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
MUS01,14_1028_ROSE-GOLD_40,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
CHS01,10_1000_BROWN_41,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
COS01,18_1056_BLACK_41,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
CHS01,11_1007_TAN_39,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
KOS01,27_1119_WHITE_38,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
COS01,12_1014_BROWN_42,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
INS01,18_1056_ANTIC-GOLD_39,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
HYS01,14_1028_ROSE-GOLD_39,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
AHS01,27_1119_WHITE_39,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
SUS01,16_1042_ANTIC-GOLD_41,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
MUS01,17_1049_MAROON_38,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
MUS01,18_1056_ANTIC-GOLD_38,1.2142857142857142,7.98,0.95,1.582,9.69,26,15,16.310000000000002,21.41
BES01,12_1014_ROSE-GOLD_43,1.2321428571428572,7.98,0.95,1.582,9.83,26,15,16.17,21.1
PUS01,28_1126_TAN_39,1.1964285714285714,7.98,0.95,1.582,9.54,26,15,16.46,21.73
BHS01,27_1119_ANTIC-GOLD_39,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
MUS01,21_1077_MAROON_39,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
BES01,22_1084_NAVY_39,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
MAS01,12_1014_ANTIC-GOLD_41,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
CHS01,27_1119_WHITE_39,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
CHS01,28_1126_ROSE-GOLD_40,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
AHS01,14_1028_ROSE-GOLD_39,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
MUS01,23_1091_BLACK_40,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
MUS01,25_1105_BLACK_38,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
HYS01,22_1084_NAVY_40,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
BES01,14_1028_ROSE-GOLD_43,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
PUS01,25_1105_MAROON_42,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
MUS01,13_1021_BROWN_40,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
BHS01,14_1028_WHITE_40,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
PUS01,18_1056_ANTIC-GOLD_38,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
CHS01,26_1112_WHITE_38,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
CHS01,27_1119_ANTIC-GOLD_42,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
BHS01,17_1049_BROWN_39,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
PUS01,31_1147_MAROON_41,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
AHS01,31_1147_WHITE_39,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
KOS01,14_1028_WHITE_39,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
BES01,12_1014_BROWN_43,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
INS01,29_1133_BROWN_42,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
PUS01,31_1147_ANTIC-GOLD_41,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
CHS01,19_1063_MAROON_41,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
INS01,14_1028_NAVY_41,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
AHS01,28_1126_TAN_41,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
AHS01,28_1126_TAN_42,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
SUS01,14_1028_ROSE-GOLD_39,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
INS01,25_1105_BLACK_41,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
SUS01,14_1028_ROSE-GOLD_42,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
BHS01,27_1119_WHITE_40,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
AHS01,27_1119_WHITE_42,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
COS01,28_1126_TAN_42,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
SUS01,17_1049_BROWN_39,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
SUS01,18_1056_ANTIC-GOLD_38,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
CHS01,14_1028_NAVY_41,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
CHS01,14_1028_ROSE-GOLD_39,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
AHS01,25_1105_BLACK_42,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
HYS01,33_1161_ROSE-GOLD_42,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
MUS01,10_1000_WHITE_41,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
CHS01,18_1056_ANTIC-GOLD_43,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
HYS01,33_1161_ROSE-GOLD_38,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
AHS01,18_1056_ANTIC-GOLD_42,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
HYS01,16_1042_TAN_38,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
HYS01,18_1056_ANTIC-GOLD_42,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
HYS01,20_1070_ANTIC-GOLD_41,1.1785714285714286,7.98,0.95,1.582,9.4,25,15,15.6,21.21
HYS01,21_1077_BLUE-NAVY_40,1.1607142857142858,7.98,0.95,1.582,9.26,25,15,15.74,21.54
BES01,33_1161_ROSE-GOLD_41,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
HYS01,25_1105_BLACK_41,1.1428571428571428,7.98,0.95,1.582,9.12,25,15,15.88,21.88
HYS01,23_1091_BLACK_41,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
MUS01,23_1091_BLUE-NAVY_40,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
AHS01,14_1028_WHITE_42,1.125,7.98,0.95,1.582,8.97,24,14,15.03,21.33
MUS01,13_1021_BROWN_39,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
MUS01,14_1028_NAVY_41,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
CHS01,18_1056_BLACK_43,1.125,7.98,0.95,1.582,8.97,24,14,15.03,21.33
CHS01,17_1049_MAROON_38,1.125,7.98,0.95,1.582,8.97,24,14,15.03,21.33
PUS01,12_1014_ANTIC-GOLD_43,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
MUS01,10_1000_ROSE-GOLD_39,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
BHS01,18_1056_BLACK_40,1.125,7.98,0.95,1.582,8.97,24,14,15.03,21.33
HYS01,14_1028_ROSE-GOLD_41,1.125,7.98,0.95,1.582,8.97,24,14,15.03,21.33
AHS01,10_1000_WHITE_41,1.125,7.98,0.95,1.582,8.97,24,14,15.03,21.33
SUS01,31_1147_ANTIC-GOLD_42,1.125,7.98,0.95,1.582,8.97,24,14,15.03,21.33
AHS01,31_1147_WHITE_41,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
COS01,28_1126_BLUE-NAVY_40,1.1071428571428572,7.98,0.95,1.582,8.83,24,14,15.17,21.68
